ID,Lat,Long,ListPrice,SaleYear,Bathroom,Bedroom,BuiltYear,BuildDecade,MajorRenov,FinishSqFt,LotSqFt,MSA,City,HighSchool,SalePrice
27335038,32.991649,-97.16744,319900,2014,4,4,1987,1980,NONE,3367,13939,Dallas,Trophy Club,Byron Nelson High School,316861.8725243302
27335897,32.999007,-97.203517,279900,2014,3,4,1980,1980,NONE,3026,7655.5,Dallas,Trophy Club,Byron Nelson High School,277236.0533704841
27336879,33.007445,-96.997893,145000,2013,2,3,1986,1980,1990,1712,8002,Dallas,Lewisville,Learning Center,160167.91561300578
27338339,33.006144,-96.858299,275000,2013,2.5,3,1985,1980,NONE,2790,8276,Dallas,Dallas,Smith High School,262333.9229273781
27339453,33.033677,-97.002209,94500,2013,2,2,1983,1980,NONE,1326,3484,Dallas,Lewisville,Learning Center,156458.73085023268
27339994,33.014991,-96.898912,185000,2013,2,3,1984,1980,NONE,1775,8245,Dallas,Carrollton,Creekview High School,175452.30616341834
27343702,33.02819,-96.998037,120000,2014,2,3,1962,1960,1985,1287,7501,Dallas,Lewisville,Learning Center,156209.0128727241
26950771,32.97835,-96.881298,130000,2014,2,3,1984,1980,NONE,1208,3868,Dallas,Carrollton,Smith High School,158041.66509084566
26951340,32.969106,-96.864954,80000,2013,2,3,1973,1970,NONE,1472,2613,Dallas,Carrollton,Smith High School,157142.66236106155
26960519,32.578137,-96.928417,129900,2014,2.5,3,1987,1980,NONE,1691,5227,Dallas,Cedar Hill,Cedar Hill High School,156202.72804869295
26963550,32.957531,-96.997453,490073.43,2014,4.5,4,1993,1990,NONE,4518,15276.58067,Dallas,Coppell,Coppell High School,429594.8038908756
27342697,33.049697,-97.038191,159900,2014,3,4,1972,1970,NONE,1954,10018,Dallas,Lewisville,Learning Center,201725.88002762216
27344376,33.075901,-97.017522,199900,2013,2.5,3,1976,1970,NONE,2823,14810,Dallas,Lewisville,Learning Center,211144.95410536762
26965767,32.969376,-97.010449,282960,2013,2,4,1991,1990,1996,2096,11748,Dallas,Coppell,Coppell High School,237896.5150866736
26965875,32.968787,-97.010963,287500,2013,2,3,1991,1990,NONE,2379,7758,Dallas,Coppell,Coppell High School,248041.12960052115
26967944,32.956367,-96.948876,330000,2013,3.5,4,1994,1990,NONE,3290,8999,Dallas,Coppell,Ranchview High School,325577.36083479127
26968606,32.974296,-96.983047,459000,2014,3,4,1992,1990,2008,3067,10250,Dallas,Coppell,Coppell High School,393181.7650534651
26970416,32.963497,-96.985985,214900,2014,2,3,1979,1970,2012,1900,7692,Dallas,Coppell,Coppell High School,193910.9707453844
27096614,32.940982,-96.964959,320000,2013,3,4,1994,1990,NONE,2535,8407,Dallas,Irving,Coppell High School,286388.0994788928
27098188,32.94593,-96.944747,224000,2014,2,3,1993,1990,NONE,2096,5227,Dallas,Irving,Ranchview High School,196344.8704754843
27101718,32.857829,-96.954106,219500,2014,3,2,1978,1970,NONE,2392,7405,Dallas,Irving,MacArthur High School,217831.2072304209
27103380,32.863899,-96.99988,160000,2014,2.5,3,1980,1980,NONE,2310,9713,Dallas,Irving,MacArthur High School,176307.90133277673
27104539,32.85672,-97.001185,125000,2010,2,3,1976,1970,NONE,1955,6969,Dallas,Irving,MacArthur High School,157478.25373132125
27110475,32.934983,-96.948829,279900,2014,2,3,1992,1990,NONE,2152,4748,Dallas,Irving,Ranchview High School,244766.88409367052
27115228,32.846615,-96.94029,3.00E+05,2013,2.5,4,1970,1970,NONE,2890,10018,Dallas,Irving,MacArthur High School,265702.69917603047
27116283,32.936006,-96.948838,175000,2013,2.5,2,1984,1980,NONE,1630,2613,Dallas,Irving,Ranchview High School,174267.5289304113
27116285,32.936314,-96.948874,167495,2014,2.5,2,1984,1980,NONE,1680,2613,Dallas,Irving,Ranchview High School,164532.67431666047
26970574,32.97246,-96.961516,389900,2013,2.5,4,1993,1990,1993,3161,9021,Dallas,Coppell,Coppell High School,322175.06037416746
26971580,32.965562,-96.964494,225000,2014,2.5,3,1983,1980,NONE,1741,6969,Dallas,Coppell,Coppell High School,195190.65869730114
26971655,32.966744,-96.961435,2.00E+05,2014,2,3,1983,1980,2011,1387,8712,Dallas,Coppell,Coppell High School,192816.14175215643
27035087,32.848923,-96.62512,89000,2013,2,3,1971,1970,NONE,1296,7405,Dallas,Garland,North Mesquite High School,152981.85348723075
27360756,32.423768,-96.873121,182900,2013,2,3,1974,1970,NONE,1860,15276.58067,Dallas,Waxahachie,Waxahachie High School,165276.7349907345
27361716,32.500411,-96.994856,82500,2013,1,3,1965,1960,NONE,1426,11325,Dallas,Midlothian,Midlothian High School,147945.86164271104
27116587,32.934989,-96.966083,309000,2014,3,4,1996,1990,2014,2710,6899,Dallas,Irving,Coppell High School,287864.40745368844
27038654,32.938413,-96.670013,172500,2014,2,3,1984,1980,NONE,1669,7840,Dallas,Garland,Garland High School,168935.09870599394
27039429,32.941452,-96.665586,204900,2014,2.5,4,1983,1980,NONE,2186,8773,Dallas,Garland,Garland High School,203746.2558738628
27040153,32.936624,-96.672648,199900,2013,4,4,1987,1980,NONE,3376,9147,Dallas,Garland,Garland High School,245406.29771233353
27041679,32.873848,-96.636523,165000,2010,3.5,4,1969,1960,NONE,2987,10890,Dallas,Garland,Garland High School,226789.30413761243
26973823,32.58459,-96.855373,99990,2013,2,3,1969,1960,NONE,1607,10454,Dallas,Desoto,Desoto High School,148160.33296737273
26976348,32.59504,-96.848329,59000,2013,1,3,1969,1960,NONE,1314,13503,Dallas,Desoto,Desoto High School,148160.33296737273
26976384,32.566936,-96.845638,112900,2013,2,3,1993,1990,NONE,1741,7405,Dallas,Desoto,Desoto High School,148801.258504325
27354805,32.472931,-96.998543,119900,2013,2,3,1993,1990,NONE,1415,6786,Dallas,Midlothian,Midlothian High School,146465.72396190462
28615767,32.309773,-97.189856,154000,2014,1,3,NA,UNKNOWN,NONE,1400,6753.5,Dallas,Grandview,Grandview High School,149851.00553791385
27044570,32.891708,-96.657783,129900,2014,2.5,4,1960,1960,NONE,2116,10454,Dallas,Garland,Garland High School,172874.19411504318
27045201,32.877347,-96.635533,235000,2014,3.5,5,1960,1960,2010,2788,15276.58067,Dallas,Garland,Garland High School,244339.5982404164
27047612,32.866908,-96.581915,299900,2013,2.5,4,1998,1990,NONE,3482,11325,Dallas,Garland,Garland High School,275462.4250679564
27131724,32.798503,-96.605214,159000,2013,3,4,1992,1990,NONE,2424,7405,Dallas,Mesquite,Poteet High School,213686.8588677887
26981007,32.599502,-96.893865,195000,2013,3,3,1985,1980,NONE,3003,12632,Dallas,Desoto,Desoto High School,227852.58854594495
26983392,32.582166,-96.83819,118000,2013,2.5,3,1987,1980,NONE,1844,7840,Dallas,Desoto,Desoto High School,157560.33392919265
27130308,32.787595,-96.645147,144000,2014,2,3,1984,1980,NONE,2287,8407,Dallas,Mesquite,North Mesquite High School,169286.21055872424
27131799,32.801174,-96.600766,154999,2013,3,3,1990,1990,NONE,2118,9147,Dallas,Mesquite,Poteet High School,194194.7561643054
27134902,32.73352,-96.553245,139900,2014,2,3,1992,1990,NONE,1892,7335,Dallas,Mesquite,Horn High School,150795.09022733706
27135724,32.740349,-96.55063,215000,2014,3.5,5,1994,1990,NONE,3600,12684.89528,Dallas,Mesquite,Horn High School,260854.2885484906
27139505,32.747633,-96.61769,92000,2013,2.5,3,1966,1960,NONE,1264,8276,Dallas,Mesquite,West Mesquite High School,155189.55273392537
27140460,32.749552,-96.584068,89500,2012,2,3,1978,1970,NONE,1776,10018,Dallas,Mesquite,Mesquite High School,150815.27637851352
27141141,32.787807,-96.601629,98000,2014,2,3,1984,1980,NONE,1622,3920,Dallas,Mesquite,Mesquite High School,152981.85348723075
27142291,32.84556,-96.629222,124900,2013,2,3,1985,1980,NONE,1899,5662,Dallas,Mesquite,North Mesquite High School,155728.2855120502
27143837,32.848407,-96.628466,144900,2014,2,4,1980,1980,NONE,2012,9147,Dallas,Mesquite,North Mesquite High School,162864.8779305315
27147629,32.833074,-96.604576,110000,2014,2,2,1981,1980,2013,1298,3750,Dallas,Mesquite,Poteet High School,152981.85348723075
27148108,32.822863,-96.608231,156500,2014,2,4,1977,1970,NONE,2492,10977,Dallas,Mesquite,Poteet High School,180701.36858817167
27148881,32.750711,-96.574907,169900,2014,2,4,1999,1990,NONE,2440,13503,Dallas,Mesquite,Horn High School,189512.16107467364
27151328,32.751763,-96.577597,102000,2013,2,3,1971,1970,NONE,1236,7405,Dallas,Mesquite,Horn High School,147149.65547273346
27132627,32.835411,-96.636532,132900,2013,2,4,1974,1970,NONE,2007,7840,Dallas,Mesquite,North Mesquite High School,161706.29892913415
27136882,32.760944,-96.578251,89900,2014,2,3,1986,1980,2000,1001,3920,Dallas,Mesquite,Horn High School,147149.65547273346
27140615,32.8191,-96.59689,74900,2014,2,2,1985,1980,NONE,1230,4356,Dallas,Mesquite,Poteet High School,152981.85348723075
27142314,32.845823,-96.630219,117500,2014,2.5,3,1985,1980,NONE,1614,4591,Dallas,Mesquite,North Mesquite High School,160182.7084230815
27142560,32.842925,-96.627551,122900,2013,2,3,1989,1980,NONE,2111,4356,Dallas,Mesquite,North Mesquite High School,161093.41154559562
27142815,32.772478,-96.584735,93000,2013,2,3,1984,1980,NONE,1570,5227,Dallas,Mesquite,Mesquite High School,147149.65547273346
27143474,32.824342,-96.603631,111000,2013,2,3,1979,1970,NONE,1711,7405,Dallas,Mesquite,Poteet High School,154633.45651882226
26985089,32.631935,-96.912634,108000,2014,2,3,1973,1970,NONE,1781,10454,Dallas,Duncanville,Duncanville High School,151625.9431558679
26990691,32.629704,-96.912364,137000,2014,2,3,1978,1970,NONE,1845,15276.58067,Dallas,Duncanville,Duncanville High School,152524.94588565207
26990808,32.627286,-96.913892,79900,2013,1.5,3,1983,1980,NONE,1323,7405,Dallas,Duncanville,Duncanville High School,147149.65547273346
26991622,32.630185,-96.924826,145000,2013,2,3,1978,1970,2010,1821,14583,Dallas,Duncanville,Duncanville High School,153683.52488704948
26992543,32.655608,-96.910415,62000,2013,1,3,1958,1950,NONE,792,8276,Dallas,Duncanville,Duncanville High School,146899.93749522488
26994622,32.938741,-96.871576,230000,2013,2,4,1973,1970,NONE,2366,11325,Dallas,Farmers Branch,Turner High School,204820.52129202167
26994735,32.943228,-96.872179,194929,2012,2,3,1969,1960,NONE,2318,5662,Dallas,Farmers Branch,Turner High School,184879.5378423598
26997935,32.948383,-96.869521,147900,2014,3,4,1972,1970,NONE,1853,9365,Dallas,Farmers Branch,Turner High School,200150.7648886684
27001218,32.937407,-96.875132,142000,2009,2,3,1958,1950,NONE,1376,8712,Dallas,Farmers Branch,Turner High School,158950.52611473453
27004445,32.934973,-96.647422,144900,2014,2,3,1965,1960,NONE,1840,6956.5,Dallas,Garland,Garland High School,161696.95813955402
28628792,32.550633,-97.338801,147000,2013,2,3,1960,1960,NONE,2205,13682,Dallas,Burleson,Burleson High School,165085.6124777511
27010826,32.932078,-96.600245,145000,2013,2,3,1994,1990,NONE,1591,7230,Dallas,Garland,Garland High School,159200.24409224308
27011290,32.888541,-96.606621,185000,2013,2.5,3,1975,1970,NONE,2360,10018,Dallas,Garland,Garland High School,190671.0910519468
27014428,32.949009,-96.682252,139900,2014,2,3,1976,1970,NONE,1630,6969,Dallas,Garland,Garland High School,158041.66509084566
27071197,32.699908,-97.031212,115900,2013,2,3,1996,1990,NONE,1339,5227,Dallas,Grand Prairie,South Grand Prairie High 9th Grade,146465.72396190462
28641410,32.328883,-97.41429,151600,2014,2,3,1983,1980,NONE,1936,13329,Dallas,Cleburne,Cleburne High School,155433.49310632053
27157210,32.73682,-96.598776,129900,2013,2,4,1987,1980,NONE,2035,7405,Dallas,Mesquite,Mesquite High School,157501.46475030817
27157570,32.838594,-96.636965,89900,2013,2,2,1981,1980,NONE,1261,4356,Dallas,Mesquite,North Mesquite High School,152981.85348723075
28644800,32.48463,-97.371342,179900,2014,3,4,1979,1970,NONE,2353,15276.58067,Dallas,Joshua,Joshua High School,208917.09115950274
27075974,32.738216,-97.007141,90000,2014,2,4,1948,1940,NONE,1632,13503,Dallas,Grand Prairie,Grand Prairie High School,153795.75425791845
27076120,32.71917,-97.002205,110000,2014,2,4,1969,1960,NONE,1445,8276,Dallas,Grand Prairie,Grand Prairie High School,150019.02059110007
28647843,32.397131,-97.338365,89900,2013,2,3,1980,1980,NONE,1375,12632,Dallas,Keene,Keene Wanda R Smith High School,148195.5796202196
27158611,32.801008,-96.614725,125000,2013,2,3,1983,1980,NONE,1519,4438,Dallas,Mesquite,Poteet High School,152981.85348723075
27164315,32.973133,-96.749257,179500,2014,2,3,1962,1960,NONE,1692,7840,Dallas,Richardson,Pearce High School,168685.38072848535
27164486,32.970225,-96.751186,159000,2014,2,3,1960,1960,NONE,1584,8276,Dallas,Richardson,Pearce High School,158950.52611473453
27167020,32.968977,-96.739696,219000,2013,1.5,4,1960,1960,NONE,2033,4791,Dallas,Richardson,Pearce High School,198961.39513804027
27167026,32.969932,-96.740195,154900,2014,2,3,1959,1950,NONE,1332,6751.5,Dallas,Richardson,Pearce High School,158950.52611473453
27167074,32.970057,-96.734521,175000,2013,2,3,1960,1960,NONE,1820,10001,Dallas,Richardson,Pearce High School,171149.71675548717
28668078,32.755306,-96.286251,89900,2014,2,3,1971,1970,NONE,1630,9147,Dallas,Terrell,Tisd Child & Adolescent School,147149.65547273346
27170121,32.954297,-96.737084,182500,2013,2,3,1956,1950,NONE,1548,9147,Dallas,Richardson,Richardson High School,168685.38072848535
27171314,32.947218,-96.75949,139900,2013,2,4,1958,1950,1958,1383,7405,Dallas,Richardson,Richardson High School,160437.058070537
27171404,32.94572,-96.762781,139000,2013,2,4,1959,1950,NONE,1420,7187,Dallas,Richardson,Richardson High School,160437.058070537
27172814,32.968427,-96.743588,145000,2013,2,3,1962,1960,NONE,1368,8041,Dallas,Richardson,Pearce High School,158950.52611473453
27172976,32.970991,-96.743123,139900,2013,2,3,1962,1960,NONE,1433,7840,Dallas,Richardson,Pearce High School,157791.9471133371
27175260,32.928673,-96.730665,179800,2014,2,3,1980,1980,NONE,2067,5662,Dallas,Richardson,Berkner High School,172550.78059187531
28639794,32.323249,-97.398866,115000,2014,2,3,1990,1990,NONE,1393,15198,Dallas,Cleburne,Cleburne High School,148195.5796202196
27025330,32.889343,-96.604789,219900,2013,2.5,4,1999,1990,NONE,2410,9583,Dallas,Garland,Garland High School,216457.77341810038
27079580,32.650154,-97.034112,129500,2014,2,3,1980,1980,NONE,1812,7840,Dallas,Grand Prairie,South Grand Prairie High 9th Grade,150111.15871650822
27083012,32.663162,-97.011695,174900,2013,2.5,3,1988,1980,NONE,2295,6969,Dallas,Grand Prairie,South Grand Prairie High 9th Grade,183534.612514961
27083499,32.66181,-97.013266,139500,2013,2,3,1996,1990,NONE,1758,6534,Dallas,Grand Prairie,South Grand Prairie High 9th Grade,150111.15871650822
27083991,32.661708,-97.02378,144900,2013,2,4,1999,1990,NONE,2030,6969,Dallas,Grand Prairie,South Grand Prairie High 9th Grade,157976.1122408767
27085491,32.642529,-96.717081,85000,2014,2,4,1965,1960,NONE,1572,9583,Dallas,Hutchins,NONE,151172.41228809606
27089096,32.857949,-96.965811,490073.43,2014,3.5,3,1983,1980,NONE,3800,13677,Dallas,Irving,MacArthur High School,417341.2325163497
27094565,32.913989,-96.976134,379900,2013,3.5,4,1989,1980,NONE,4145,8276,Dallas,Irving,Ranchview High School,358287.23904941254
27097664,32.791553,-96.952946,129000,2012,2,3,1980,1980,2007,1742,7492,Dallas,Irving,Nimitz High School,155532.4592486064
27104983,32.82468,-96.985943,124998,2013,2,3,1960,1960,NONE,1608,7405,Dallas,Irving,Irving High School,152732.13550972217
27169250,32.949291,-96.712738,107500,2013,2,3,1961,1960,NONE,1477,7405,Dallas,Richardson,Berkner High School,156892.94438355294
27170710,32.957658,-96.744746,205000,2013,2,3,1956,1950,NONE,1506,8276,Dallas,Richardson,Richardson High School,192566.4237746479
27170906,32.953599,-96.746996,219000,2013,2,3,1958,1950,2010,1677,8712,Dallas,Richardson,Richardson High School,192566.4237746479
27171080,32.950512,-96.759316,154900,2014,1.5,4,1957,1950,NONE,1310,7840,Dallas,Richardson,Richardson High School,161595.6370719344
27173008,32.971836,-96.741565,173500,2013,3,4,1963,1960,NONE,1994,7840,Dallas,Richardson,Pearce High School,204524.45037481692
27174539,32.96433,-96.696654,159900,2014,2,3,1980,1980,NONE,1610,6925.5,Dallas,Richardson,Berkner High School,159200.24409224308
27174765,32.954308,-96.719859,130000,2014,2,3,1959,1950,NONE,1316,8276,Dallas,Richardson,Berkner High School,157791.9471133371
27175089,32.935309,-96.717183,267800,2012,3,4,1999,1990,NONE,2501,8276,Dallas,Richardson,Berkner High School,246857.96255849366
27026405,32.875091,-96.608932,229000,2014,3,4,1978,1970,NONE,3046,15276.58067,Dallas,Garland,Garland High School,251305.04068624365
27029687,32.868944,-96.623104,107000,2014,2,3,1972,1970,NONE,2011,7405,Dallas,Garland,Garland High School,158162.1852421501
28678207,32.749426,-96.295558,64900,2010,1,2,1959,1950,NONE,987,7492,Dallas,Terrell,Tisd Child & Adolescent School,146899.93749522488
27175869,32.927004,-96.719547,215000,2013,3,4,1976,1970,NONE,2433,11375,Dallas,Richardson,Berkner High School,237981.58071976443
27177221,32.947369,-96.693944,170000,2014,3,4,1971,1970,NONE,2231,8624,Dallas,Richardson,Berkner High School,213973.61406021897
27177792,32.951907,-96.685631,159900,2014,2.5,4,1974,1970,NONE,1893,9016,Dallas,Richardson,Berkner High School,170478.37843488378
27178193,32.976577,-96.689714,250000,2013,2.5,4,1983,1980,1983,2514,9147,Dallas,Richardson,Berkner High School,232837.48735862275
27178486,32.941502,-96.693227,187500,2014,2,4,1978,1970,NONE,2428,8712,Dallas,Richardson,Berkner High School,195941.6124112742
27110344,32.839718,-96.96974,129000,2013,2,3,1955,1950,NONE,1869,7623,Dallas,Irving,MacArthur High School,156377.5702643258
27110831,32.848548,-96.989973,129900,2014,2,3,1963,1960,NONE,1379,8712,Dallas,Irving,MacArthur High School,152947.2067286775
27115625,32.849185,-96.932631,365000,2014,3,4,2000,2000,NONE,2558,6185,Dallas,Irving,MacArthur High School,332538.170843224
27116710,32.850106,-96.957014,239000,2013,2.5,3,1988,1980,NONE,2354,9907.5,Dallas,Irving,MacArthur High School,205781.54065935538
27116877,32.922624,-96.946608,234896,2014,2,3,1996,1990,NONE,1858,4791,Dallas,Irving,Ranchview High School,192346.3208763464
27176805,32.976015,-96.696306,199900,2013,2,3,1978,1970,NONE,2268,9718,Dallas,Richardson,Berkner High School,185316.62000821787
28668094,32.755157,-96.288783,82800,2013,2,3,1985,1980,NONE,1750,11412,Dallas,Terrell,Tisd Child & Adolescent School,150531.11416263995
27031253,32.943476,-96.62708,159900,2013,2,3,1986,1980,NONE,2100,7405,Dallas,Garland,Garland High School,164380.57584716246
27037850,32.935205,-96.650072,159500,2014,2,3,1977,1970,NONE,2059,7405,Dallas,Garland,Garland High School,164380.57584716246
28870237,32.741291,-97.767885,144900,2010,2,3,1985,1980,NONE,2152,15276.58067,Dallas,Weatherford,Weatherford High School,158364.71940976605
28870432,32.743104,-97.76554,129900,2013,2,3,1996,1990,NONE,1396,8712,Dallas,Weatherford,Weatherford High School,147364.72669168876
27180235,32.928269,-96.573676,119900,2011,2,4,1982,1980,NONE,2367,15276.58067,Dallas,Rowlett,Garland High School,173188.9150186748
